Demand,WorkDay,Temperature,fecha
4.970546860000001,0,7.1,2014-08-16T08:30:00Z
5.024094218,0,7.6,2014-08-16T09:00:00Z
4.974370808,0,8,2014-08-16T09:30:00Z
4.875264256,0,8.7,2014-08-16T10:00:00Z
4.726525012,0,10.1,2014-08-16T10:30:00Z
4.58831011,0,12.4,2014-08-16T11:00:00Z
4.54483892,0,12.7,2014-08-16T11:30:00Z
4.504540034,0,13.3,2014-08-16T12:00:00Z
4.457558307999999,0,12.3,2014-08-16T12:30:00Z
4.47708224,0,11.7,2014-08-16T13:00:00Z
4.450389854,0,12.5,2014-08-16T13:30:00Z
4.445192016,0,13,2014-08-16T14:00:00Z
4.4607921919999995,0,12.4,2014-08-16T14:30:00Z
4.5094000880000005,0,12.1,2014-08-16T15:00:00Z
4.568792654,0,12.1,2014-08-16T15:30:00Z
4.634593698,0,11.8,2014-08-16T16:00:00Z
4.818938282,0,11.5,2014-08-16T16:30:00Z
5.0143297,0,11.3,2014-08-16T17:00:00Z
5.313021032,0,11.6,2014-08-16T17:30:00Z
5.515731558000001,0,11.4,2014-08-16T18:00:00Z
5.47484327,0,11.3,2014-08-16T18:30:00Z
5.340162966,0,11.4,2014-08-16T19:00:00Z
5.222536608,0,11.3,2014-08-16T19:30:00Z
5.148854504,0,11.1,2014-08-16T20:00:00Z
5.06666124,0,11.4,2014-08-16T20:30:00Z
4.939843354,0,11.5,2014-08-16T21:00:00Z
4.79066229,0,11.5,2014-08-16T21:30:00Z
4.693832582,0,11.4,2014-08-16T22:00:00Z
4.650405914,0,11.5,2014-08-16T22:30:00Z
4.894872872,0,11.6,2014-08-16T23:00:00Z
4.9467229360000005,0,11.4,2014-08-16T23:30:00Z
4.732827358,0,11.3,2014-08-17T00:00:00Z
4.496355566,0,11.3,2014-08-17T00:30:00Z
4.287452528,0,11.1,2014-08-17T01:00:00Z
4.078500458,0,11.2,2014-08-17T01:30:00Z
3.906840048,0,11.1,2014-08-17T02:00:00Z
3.762666298,0,11,2014-08-17T02:30:00Z
3.640600522,0,10.7,2014-08-17T03:00:00Z
3.571732898,0,10.4,2014-08-17T03:30:00Z
3.522535906,0,10.2,2014-08-17T04:00:00Z
3.503925564,0,10.3,2014-08-17T04:30:00Z
3.528056614,0,10.1,2014-08-17T05:00:00Z
3.5855193979999997,0,10.2,2014-08-17T05:30:00Z
3.695264282,0,10.5,2014-08-17T06:00:00Z
3.844877668,0,10.2,2014-08-17T06:30:00Z
3.81977969,0,10,2014-08-17T07:00:00Z
4.003667322,0,9.5,2014-08-17T07:30:00Z
4.1864770799999995,0,9.5,2014-08-17T08:00:00Z
4.300153180000001,0,9.9,2014-08-17T08:30:00Z
4.36253407,0,10.7,2014-08-17T09:00:00Z
4.348032878,0,11.6,2014-08-17T09:30:00Z
4.3344647940000005,0,12.6,2014-08-17T10:00:00Z
4.282142386,0,13.4,2014-08-17T10:30:00Z
4.244020492,0,14.1,2014-08-17T11:00:00Z
4.260740608,0,14.4,2014-08-17T11:30:00Z
4.289515000000001,0,13.7,2014-08-17T12:00:00Z
4.282274650000001,0,14.3,2014-08-17T12:30:00Z
4.30160916,0,14.6,2014-08-17T13:00:00Z
4.290221568,0,14.8,2014-08-17T13:30:00Z
4.281879058,0,15.5,2014-08-17T14:00:00Z
4.313791532,0,15.7,2014-08-17T14:30:00Z
4.391747684,0,15.1,2014-08-17T15:00:00Z
4.489170462,0,14.4,2014-08-17T15:30:00Z
4.582567548,0,14.7,2014-08-17T16:00:00Z
4.764551674000001,0,14.2,2014-08-17T16:30:00Z
4.993771712,0,13.9,2014-08-17T17:00:00Z
5.256036604,0,13.3,2014-08-17T17:30:00Z
5.541570344,0,13.1,2014-08-17T18:00:00Z
5.550074676,0,12.9,2014-08-17T18:30:00Z
5.42347048,0,12.7,2014-08-17T19:00:00Z
5.301736082000001,0,12.6,2014-08-17T19:30:00Z
5.19070673,0,12.4,2014-08-17T20:00:00Z
5.06190258,0,12.4,2014-08-17T20:30:00Z
4.878312144000001,0,12.3,2014-08-17T21:00:00Z
4.693962506,0,12.1,2014-08-17T21:30:00Z
4.557026858,0,11.7,2014-08-17T22:00:00Z
4.448853722,0,11.6,2014-08-17T22:30:00Z
4.675829594,0,11.4,2014-08-17T23:00:00Z
4.7379748,0,10.8,2014-08-17T23:30:00Z
4.5583862580000005,1,10.3,2014-08-18T00:00:00Z
4.371027608,1,10.3,2014-08-18T00:30:00Z
4.193458854,1,10.2,2014-08-18T01:00:00Z
4.0030373500000005,1,10.9,2014-08-18T01:30:00Z
3.840269046,1,11.1,2014-08-18T02:00:00Z
3.7213825099999998,1,10.9,2014-08-18T02:30:00Z
3.646727584,1,10.7,2014-08-18T03:00:00Z
3.59287621,1,10.8,2014-08-18T03:30:00Z
3.603827576,1,10.3,2014-08-18T04:00:00Z
3.663546406,1,10.2,2014-08-18T04:30:00Z
3.84041759,1,10,2014-08-18T05:00:00Z
4.085322348,1,10.3,2014-08-18T05:30:00Z
4.52612547,1,10.6,2014-08-18T06:00:00Z
5.029281574,1,11,2014-08-18T06:30:00Z
5.310557950000001,1,11.2,2014-08-18T07:00:00Z
5.653398492,1,11.3,2014-08-18T07:30:00Z
5.823814476,1,11.7,2014-08-18T08:00:00Z
5.837732734,1,11.7,2014-08-18T08:30:00Z
5.8809014280000005,1,12,2014-08-18T09:00:00Z
5.826305607999999,1,12.2,2014-08-18T09:30:00Z
5.772360964000001,1,12.7,2014-08-18T10:00:00Z
5.717813868,1,13,2014-08-18T10:30:00Z
5.678103746,1,13.4,2014-08-18T11:00:00Z
5.663483395999999,1,13.5,2014-08-18T11:30:00Z
5.6546786860000005,1,13.3,2014-08-18T12:00:00Z
5.645181824,1,13.3,2014-08-18T12:30:00Z
5.6925507500000005,1,13.6,2014-08-18T13:00:00Z
5.7144223300000005,1,12.8,2014-08-18T13:30:00Z
5.728909064000001,1,12.5,2014-08-18T14:00:00Z
5.70744274,1,12.8,2014-08-18T14:30:00Z
5.684416966,1,12.6,2014-08-18T15:00:00Z
5.74284754,1,12.5,2014-08-18T15:30:00Z
5.833470097999999,1,12.4,2014-08-18T16:00:00Z
5.975711208,1,12.1,2014-08-18T16:30:00Z
6.107171224,1,11.5,2014-08-18T17:00:00Z
6.286012314,1,11.5,2014-08-18T17:30:00Z
6.41219938,1,11.3,2014-08-18T18:00:00Z
6.355807522,1,11.3,2014-08-18T18:30:00Z
6.1726048979999995,1,11.4,2014-08-18T19:00:00Z
6.015556483999999,1,11.3,2014-08-18T19:30:00Z
5.84223919,1,11.2,2014-08-18T20:00:00Z
5.678517692000001,1,11.3,2014-08-18T20:30:00Z
5.4339884220000005,1,11.2,2014-08-18T21:00:00Z
5.187259721999999,1,11.1,2014-08-18T21:30:00Z
4.931851018000001,1,11.1,2014-08-18T22:00:00Z
4.730860644000001,1,11,2014-08-18T22:30:00Z
4.924727368,1,11.1,2014-08-18T23:00:00Z
4.951885814000001,1,11,2014-08-18T23:30:00Z
4.724108346,1,11,2014-08-19T00:00:00Z
4.500545272,1,11.1,2014-08-19T00:30:00Z
4.29542264,1,11.1,2014-08-19T01:00:00Z
4.096621156,1,11.2,2014-08-19T01:30:00Z
3.953654998,1,11.1,2014-08-19T02:00:00Z
3.863838952,1,10.9,2014-08-19T02:30:00Z
3.785859342,1,10.9,2014-08-19T03:00:00Z
3.7419272820000002,1,11,2014-08-19T03:30:00Z
3.75384099,1,10.9,2014-08-19T04:00:00Z
3.797737788,1,11.1,2014-08-19T04:30:00Z
3.9452542680000002,1,11.1,2014-08-19T05:00:00Z
4.143477326,1,11,2014-08-19T05:30:00Z
4.607892096,1,10.9,2014-08-19T06:00:00Z
5.166975968,1,11.1,2014-08-19T06:30:00Z
5.4264447239999996,1,11,2014-08-19T07:00:00Z
5.694004256,1,11.1,2014-08-19T07:30:00Z
5.794975058,1,11.2,2014-08-19T08:00:00Z
5.7735829999999995,1,11.6,2014-08-19T08:30:00Z
5.775081246,1,11.5,2014-08-19T09:00:00Z
5.701452206,1,11.3,2014-08-19T09:30:00Z
5.608383574,1,11.5,2014-08-19T10:00:00Z
5.560266058,1,12,2014-08-19T10:30:00Z
5.5258258,1,12.8,2014-08-19T11:00:00Z
5.494025794000001,1,13.1,2014-08-19T11:30:00Z
5.467810827999999,1,13.3,2014-08-19T12:00:00Z
5.450012312,1,13.2,2014-08-19T12:30:00Z
5.497073029999999,1,13.3,2014-08-19T13:00:00Z
5.478746065999999,1,13.1,2014-08-19T13:30:00Z
5.48435362,1,13.2,2014-08-19T14:00:00Z
5.450117252,1,13.3,2014-08-19T14:30:00Z
5.440501922,1,13.2,2014-08-19T15:00:00Z
5.487661832,1,13,2014-08-19T15:30:00Z
5.583358552,1,12.9,2014-08-19T16:00:00Z
5.711653512,1,12.9,2014-08-19T16:30:00Z
5.89556664,1,12.7,2014-08-19T17:00:00Z
6.13049661,1,12.8,2014-08-19T17:30:00Z
6.3019777480000005,1,12.2,2014-08-19T18:00:00Z
6.289072462,1,12.1,2014-08-19T18:30:00Z
6.137656602,1,11.9,2014-08-19T19:00:00Z
5.995446198,1,11.8,2014-08-19T19:30:00Z
5.83106948,1,11.6,2014-08-19T20:00:00Z
5.6455994579999995,1,11.5,2014-08-19T20:30:00Z
5.460335124,1,11.4,2014-08-19T21:00:00Z
5.177121292,1,11.2,2014-08-19T21:30:00Z
4.916398856,1,11.1,2014-08-19T22:00:00Z
4.740130398,1,11.1,2014-08-19T22:30:00Z
4.988253026000001,1,10.9,2014-08-19T23:00:00Z
4.973401186,1,10.7,2014-08-19T23:30:00Z
4.716095952,1,10.7,2014-08-20T00:00:00Z
4.553993394,1,10.7,2014-08-20T00:30:00Z
4.370602119999999,1,10.6,2014-08-20T01:00:00Z
4.181173528,1,10.7,2014-08-20T01:30:00Z
4.026971068,1,10.7,2014-08-20T02:00:00Z
3.9062700639999997,1,10.6,2014-08-20T02:30:00Z
3.832764628,1,10.5,2014-08-20T03:00:00Z
3.783996506,1,10.5,2014-08-20T03:30:00Z
3.789824394,1,10.5,2014-08-20T04:00:00Z
3.829096872,1,10.4,2014-08-20T04:30:00Z
3.9874219199999996,1,10.3,2014-08-20T05:00:00Z
4.219800996,1,10.3,2014-08-20T05:30:00Z
4.698118292,1,10.4,2014-08-20T06:00:00Z
5.23802593,1,10.3,2014-08-20T06:30:00Z
5.507555913999999,1,10.6,2014-08-20T07:00:00Z
5.783766904,1,10.6,2014-08-20T07:30:00Z
5.874302891999999,1,11,2014-08-20T08:00:00Z
5.8132589459999995,1,11.3,2014-08-20T08:30:00Z
5.770362502,1,11,2014-08-20T09:00:00Z
5.652349,1,11.9,2014-08-20T09:30:00Z
5.545111758,1,11.9,2014-08-20T10:00:00Z
5.51342921,1,11.9,2014-08-20T10:30:00Z
5.487151536000001,1,12.4,2014-08-20T11:00:00Z
5.448744742,1,12.2,2014-08-20T11:30:00Z
5.371110558000001,1,12.9,2014-08-20T12:00:00Z
5.329695632,1,13.2,2014-08-20T12:30:00Z
5.36410863,1,13,2014-08-20T13:00:00Z
5.368241138,1,12.9,2014-08-20T13:30:00Z
5.356190418,1,13.3,2014-08-20T14:00:00Z
5.323588034,1,12.7,2014-08-20T14:30:00Z
5.30524009,1,12.8,2014-08-20T15:00:00Z
5.354840308,1,12.9,2014-08-20T15:30:00Z
5.464336152,1,12.7,2014-08-20T16:00:00Z
5.6214835800000005,1,12.5,2014-08-20T16:30:00Z
5.799259044,1,12.5,2014-08-20T17:00:00Z
6.063434288000001,1,12.3,2014-08-20T17:30:00Z
6.221116112,1,12.3,2014-08-20T18:00:00Z
6.210436595999999,1,12.1,2014-08-20T18:30:00Z
6.053755862,1,11.9,2014-08-20T19:00:00Z
5.930667172000001,1,12,2014-08-20T19:30:00Z
5.77543733,1,11.8,2014-08-20T20:00:00Z
5.61238365,1,11.6,2014-08-20T20:30:00Z
5.400243372,1,11.4,2014-08-20T21:00:00Z
5.154150394,1,11.2,2014-08-20T21:30:00Z
4.9335442380000005,1,11,2014-08-20T22:00:00Z
4.76078768,1,11,2014-08-20T22:30:00Z
4.987702182,1,10.9,2014-08-20T23:00:00Z
5.01149964,1,10.8,2014-08-20T23:30:00Z
4.775738648,1,10.7,2014-08-21T00:00:00Z
4.566940982,1,10.6,2014-08-21T00:30:00Z
4.382974862,1,10.6,2014-08-21T01:00:00Z
4.1914482060000005,1,10.5,2014-08-21T01:30:00Z
4.062032384,1,10.4,2014-08-21T02:00:00Z
3.9830193119999997,1,10.3,2014-08-21T02:30:00Z
3.920027492,1,9.6,2014-08-21T03:00:00Z
3.8764125039999997,1,8.9,2014-08-21T03:30:00Z
3.889473394,1,8.7,2014-08-21T04:00:00Z
3.938922008,1,8.9,2014-08-21T04:30:00Z
4.09586049,1,9.2,2014-08-21T05:00:00Z
4.329593622,1,9,2014-08-21T05:30:00Z
4.757389844,1,8.9,2014-08-21T06:00:00Z
5.28547499,1,8.9,2014-08-21T06:30:00Z
5.542262222000001,1,8.9,2014-08-21T07:00:00Z
5.845064098,1,8.8,2014-08-21T07:30:00Z
5.92492448,1,8.9,2014-08-21T08:00:00Z
5.8214369779999995,1,9.5,2014-08-21T08:30:00Z
5.753838249999999,1,9.8,2014-08-21T09:00:00Z
5.624064462000001,1,10.3,2014-08-21T09:30:00Z
5.482595030000001,1,11.4,2014-08-21T10:00:00Z
5.3378121499999995,1,12.2,2014-08-21T10:30:00Z
5.230939794,1,13,2014-08-21T11:00:00Z
5.167079016,1,14.1,2014-08-21T11:30:00Z
5.148085746,1,15.4,2014-08-21T12:00:00Z
5.1107907820000005,1,15.8,2014-08-21T12:30:00Z
5.153231079999999,1,15.5,2014-08-21T13:00:00Z
5.160406362,1,16.4,2014-08-21T13:30:00Z
5.14616938,1,17.1,2014-08-21T14:00:00Z
5.101300632,1,17.4,2014-08-21T14:30:00Z
5.074963772,1,17.2,2014-08-21T15:00:00Z
5.0986924479999995,1,16.8,2014-08-21T15:30:00Z
5.144231512,1,17,2014-08-21T16:00:00Z
5.2516009100000005,1,17.3,2014-08-21T16:30:00Z
5.386547738,1,16.6,2014-08-21T17:00:00Z
5.638754976,1,16.5,2014-08-21T17:30:00Z
5.928655904,1,16.1,2014-08-21T18:00:00Z
5.991754127999999,1,15.6,2014-08-21T18:30:00Z
5.870949844,1,15.1,2014-08-21T19:00:00Z
5.776326678,1,14.3,2014-08-21T19:30:00Z
5.6595103,1,14.4,2014-08-21T20:00:00Z
5.520993604,1,14.2,2014-08-21T20:30:00Z
5.320358860000001,1,13.5,2014-08-21T21:00:00Z
5.082598524,1,12.5,2014-08-21T21:30:00Z
4.862896952,1,12.4,2014-08-21T22:00:00Z
4.698886416000001,1,11.8,2014-08-21T22:30:00Z
4.930886886000001,1,11.1,2014-08-21T23:00:00Z
4.949796972,1,10.1,2014-08-21T23:30:00Z
4.696323646,1,10.2,2014-08-22T00:00:00Z
4.47653614,1,10.1,2014-08-22T00:30:00Z
4.285856702,1,9.1,2014-08-22T01:00:00Z
4.10407338,1,9.4,2014-08-22T01:30:00Z
4.00066486,1,9.1,2014-08-22T02:00:00Z
3.9028335820000004,1,9,2014-08-22T02:30:00Z
3.83710654,1,8.3,2014-08-22T03:00:00Z
3.8001176340000002,1,8.8,2014-08-22T03:30:00Z
3.8114982559999997,1,8.7,2014-08-22T04:00:00Z
3.8724628539999997,1,8.3,2014-08-22T04:30:00Z
4.029864369999999,1,8.1,2014-08-22T05:00:00Z
4.271084066,1,8,2014-08-22T05:30:00Z
4.718994946,1,7.6,2014-08-22T06:00:00Z
5.208190672,1,7.4,2014-08-22T06:30:00Z
5.438860874,1,7.5,2014-08-22T07:00:00Z
5.711777096,1,8.1,2014-08-22T07:30:00Z
5.768249947999999,1,8.8,2014-08-22T08:00:00Z
5.657231196,1,9.3,2014-08-22T08:30:00Z
5.599203178,1,10.4,2014-08-22T09:00:00Z
5.42541909,1,11.6,2014-08-22T09:30:00Z
5.221889802,1,13,2014-08-22T10:00:00Z
5.0896513820000004,1,15.2,2014-08-22T10:30:00Z
4.997941908,1,17,2014-08-22T11:00:00Z
4.836690154,1,17.4,2014-08-22T11:30:00Z
4.7523626320000005,1,18.2,2014-08-22T12:00:00Z
4.6990529059999995,1,18.4,2014-08-22T12:30:00Z
4.721042356,1,18.7,2014-08-22T13:00:00Z
4.7473953920000005,1,19.5,2014-08-22T13:30:00Z
4.746410762,1,19.2,2014-08-22T14:00:00Z
4.719130862,1,20.6,2014-08-22T14:30:00Z
4.682056118,1,19.2,2014-08-22T15:00:00Z
4.695153714,1,19.6,2014-08-22T15:30:00Z
4.75051081,1,19.8,2014-08-22T16:00:00Z
4.824872419999999,1,18.5,2014-08-22T16:30:00Z
4.954086738,1,18.7,2014-08-22T17:00:00Z
5.193969282,1,18.2,2014-08-22T17:30:00Z
5.501571332,1,17.5,2014-08-22T18:00:00Z
5.575099792,1,17.2,2014-08-22T18:30:00Z
5.457370288,1,16.9,2014-08-22T19:00:00Z
5.365131716,1,16.2,2014-08-22T19:30:00Z
5.25938254,1,15.3,2014-08-22T20:00:00Z
5.155650348,1,14.6,2014-08-22T20:30:00Z
4.979287576,1,14.3,2014-08-22T21:00:00Z
4.780218294,1,13.3,2014-08-22T21:30:00Z
4.642219136,1,13.4,2014-08-22T22:00:00Z
4.555569338000001,1,12.4,2014-08-22T22:30:00Z
4.818550376,1,11.8,2014-08-22T23:00:00Z
4.826594640000001,1,11.3,2014-08-22T23:30:00Z
4.5965708020000005,0,10.8,2014-08-23T00:00:00Z
4.38173245,0,10.2,2014-08-23T00:30:00Z
4.19184923,0,9.8,2014-08-23T01:00:00Z
3.993955714,0,9.2,2014-08-23T01:30:00Z
3.880804056,0,9.3,2014-08-23T02:00:00Z
3.765998874,0,9.3,2014-08-23T02:30:00Z
3.6871663939999997,0,8.9,2014-08-23T03:00:00Z
3.637729084,0,8.4,2014-08-23T03:30:00Z
3.621926058,0,8.4,2014-08-23T04:00:00Z
3.62672775,0,8.2,2014-08-23T04:30:00Z
3.6890093860000004,0,8.1,2014-08-23T05:00:00Z
3.773755784,0,8,2014-08-23T05:30:00Z
3.9303648979999997,0,7.9,2014-08-23T06:00:00Z
4.065302568,0,7.7,2014-08-23T06:30:00Z
4.087768136,0,7.4,2014-08-23T07:00:00Z
4.2733864839999995,0,7.7,2014-08-23T07:30:00Z
4.4412608659999995,0,8.5,2014-08-23T08:00:00Z
4.494454578,0,9.8,2014-08-23T08:30:00Z
4.507941784,0,11,2014-08-23T09:00:00Z
4.434361222000001,0,12.8,2014-08-23T09:30:00Z
4.332362786,0,14.4,2014-08-23T10:00:00Z
4.22605375,0,16.3,2014-08-23T10:30:00Z
4.126962944,0,17.1,2014-08-23T11:00:00Z
4.064652532,0,18.4,2014-08-23T11:30:00Z
3.993524792,0,18.1,2014-08-23T12:00:00Z
3.950778396,0,18.6,2014-08-23T12:30:00Z
3.954377062,0,18.8,2014-08-23T13:00:00Z
3.959635896,0,19.5,2014-08-23T13:30:00Z
3.97628846,0,19.1,2014-08-23T14:00:00Z
3.991266982,0,19.8,2014-08-23T14:30:00Z
4.04341701,0,19.2,2014-08-23T15:00:00Z
4.1274102059999995,0,18.8,2014-08-23T15:30:00Z
4.21312129,0,19.9,2014-08-23T16:00:00Z
4.289238434,0,19.4,2014-08-23T16:30:00Z
4.425092042,0,19.3,2014-08-23T17:00:00Z
4.692595822,0,18.9,2014-08-23T17:30:00Z
4.955221688,0,18.2,2014-08-23T18:00:00Z
4.9830597,0,17.7,2014-08-23T18:30:00Z
4.888254074000001,0,17.4,2014-08-23T19:00:00Z
4.791355078,0,17.1,2014-08-23T19:30:00Z
4.6821362760000005,0,17,2014-08-23T20:00:00Z
4.592098486,0,16.6,2014-08-23T20:30:00Z
4.458204572,0,16.7,2014-08-23T21:00:00Z
4.323332856,0,16.7333333333333,2014-08-23T21:30:00Z
4.247813722,0,16.7666666666667,2014-08-23T22:00:00Z
4.208832518,0,16.8,2014-08-23T22:30:00Z
4.468448668,0,16.3,2014-08-23T23:00:00Z
4.532407478,0,16.1,2014-08-23T23:30:00Z
4.3307631959999995,0,16.1,2014-08-24T00:00:00Z
4.1075804520000005,0,14.4,2014-08-24T00:30:00Z
3.9039341,0,14.8,2014-08-24T01:00:00Z
3.711781908,0,15.6,2014-08-24T01:30:00Z
3.572468908,0,15.4,2014-08-24T02:00:00Z
3.457025826,0,15.2,2014-08-24T02:30:00Z
3.3795918179999997,0,14.7,2014-08-24T03:00:00Z
3.325563608,0,13.7,2014-08-24T03:30:00Z
3.300367756,0,13.2,2014-08-24T04:00:00Z
3.295816614,0,12.9,2014-08-24T04:30:00Z
3.320528074,0,12.2,2014-08-24T05:00:00Z
3.3630879300000003,0,12.4,2014-08-24T05:30:00Z
3.4652344459999997,0,12.2,2014-08-24T06:00:00Z
3.5797599919999996,0,11.7,2014-08-24T06:30:00Z
3.600671798,0,11.9,2014-08-24T07:00:00Z
3.7550241719999997,0,12.1,2014-08-24T07:30:00Z
3.921406126,0,12.6,2014-08-24T08:00:00Z
3.9894615300000003,0,12.6,2014-08-24T08:30:00Z
4.052780862,0,12.8,2014-08-24T09:00:00Z
4.059026386,0,13.4,2014-08-24T09:30:00Z
4.135237586000001,0,13.9,2014-08-24T10:00:00Z
4.140920446,0,13.9,2014-08-24T10:30:00Z
4.1573396460000005,0,14.1,2014-08-24T11:00:00Z
4.127379144000001,0,14.2,2014-08-24T11:30:00Z
4.121283662,0,14.8,2014-08-24T12:00:00Z
4.086818076,0,14.8,2014-08-24T12:30:00Z
4.106312476,0,15.2,2014-08-24T13:00:00Z
4.13041683,0,16.3,2014-08-24T13:30:00Z
4.128499658,0,15.3,2014-08-24T14:00:00Z
4.159911476,0,15.6,2014-08-24T14:30:00Z
4.216221034,0,15.5,2014-08-24T15:00:00Z
4.355072906,0,14.8,2014-08-24T15:30:00Z
4.482253378,0,14.4,2014-08-24T16:00:00Z
4.672080602,0,14.5,2014-08-24T16:30:00Z
4.862955436,0,14.5,2014-08-24T17:00:00Z
5.170588436,0,14.5,2014-08-24T17:30:00Z
5.420382185999999,0,14.1,2014-08-24T18:00:00Z
5.409860512,0,13.7,2014-08-24T18:30:00Z
5.27952972,0,13.6,2014-08-24T19:00:00Z
5.14889506,0,13.1,2014-08-24T19:30:00Z
5.040978884,0,13.2,2014-08-24T20:00:00Z
4.9094288079999995,0,12.9,2014-08-24T20:30:00Z
4.734738333999999,0,12.9,2014-08-24T21:00:00Z
4.541064434,0,12.8,2014-08-24T21:30:00Z
4.392208854000001,0,12.6,2014-08-24T22:00:00Z
4.294985424,0,12.3,2014-08-24T22:30:00Z
4.542964272,0,11.9,2014-08-24T23:00:00Z
4.600466614,0,12,2014-08-24T23:30:00Z
4.4164051220000005,1,11.6,2014-08-25T00:00:00Z
4.2362597,1,11.8,2014-08-25T00:30:00Z
4.118143502,1,11.7,2014-08-25T01:00:00Z
3.94256448,1,11.6,2014-08-25T01:30:00Z
3.80139192,1,11.4,2014-08-25T02:00:00Z
3.68611021,1,11.2,2014-08-25T02:30:00Z
3.61072408,1,11.3,2014-08-25T03:00:00Z
3.574685172,1,11.4,2014-08-25T03:30:00Z
3.590651314,1,11.2,2014-08-25T04:00:00Z
3.645679072,1,11.2,2014-08-25T04:30:00Z
3.8087690619999996,1,11.2,2014-08-25T05:00:00Z
4.05576239,1,10.8,2014-08-25T05:30:00Z
4.49533273,1,11,2014-08-25T06:00:00Z
4.948652866000001,1,11,2014-08-25T06:30:00Z
5.23827857,1,11.2,2014-08-25T07:00:00Z
5.542291964,1,11.2,2014-08-25T07:30:00Z
5.662215052,1,11.3,2014-08-25T08:00:00Z
5.668684324,1,11.9,2014-08-25T08:30:00Z
5.684373998,1,12,2014-08-25T09:00:00Z
5.630381411999999,1,12.9,2014-08-25T09:30:00Z
5.571882832,1,12.7,2014-08-25T10:00:00Z
5.5218183,1,13.1,2014-08-25T10:30:00Z
5.459104464,1,13.2,2014-08-25T11:00:00Z
5.379572186000001,1,13,2014-08-25T11:30:00Z
5.303181468,1,13.4,2014-08-25T12:00:00Z
5.25003435,1,15.6,2014-08-25T12:30:00Z
5.256946986,1,16.1,2014-08-25T13:00:00Z
5.263964552,1,14.3,2014-08-25T13:30:00Z
5.2214293960000004,1,15.7,2014-08-25T14:00:00Z
5.157666828,1,15,2014-08-25T14:30:00Z
5.112101896,1,15.7,2014-08-25T15:00:00Z
5.119001678,1,15.5,2014-08-25T15:30:00Z
5.190728,1,15.5,2014-08-25T16:00:00Z
5.31641776,1,15.6,2014-08-25T16:30:00Z
5.494726866,1,15.6,2014-08-25T17:00:00Z
5.7491666320000006,1,15.1,2014-08-25T17:30:00Z
6.025357228,1,14.5,2014-08-25T18:00:00Z
6.076547875999999,1,14.1,2014-08-25T18:30:00Z
5.921000417999999,1,13.1,2014-08-25T19:00:00Z
5.791118475999999,1,12.7,2014-08-25T19:30:00Z
5.619746168,1,12.6,2014-08-25T20:00:00Z
5.457193266,1,12.5,2014-08-25T20:30:00Z
5.261207278,1,12.3,2014-08-25T21:00:00Z
4.997366844,1,12.1,2014-08-25T21:30:00Z
4.800547534000001,1,11.7,2014-08-25T22:00:00Z
4.656365708,1,11.4,2014-08-25T22:30:00Z
4.892830986,1,11.6,2014-08-25T23:00:00Z
4.902377512,1,11.6,2014-08-25T23:30:00Z
4.690103462,1,10.8,2014-08-26T00:00:00Z
4.48068796,1,10.8,2014-08-26T00:30:00Z
4.297768276,1,10.8,2014-08-26T01:00:00Z
4.160722767999999,1,10.6,2014-08-26T01:30:00Z
4.008940954,1,10.5,2014-08-26T02:00:00Z
3.8952174420000003,1,10.5,2014-08-26T02:30:00Z
3.831050364,1,10.3,2014-08-26T03:00:00Z
3.802466402,1,10.5,2014-08-26T03:30:00Z
3.806338714,1,10.6,2014-08-26T04:00:00Z
3.855187988,1,9.6,2014-08-26T04:30:00Z
4.03126847,1,8.8,2014-08-26T05:00:00Z
4.2416567480000005,1,8.8,2014-08-26T05:30:00Z
4.674603901999999,1,8.6,2014-08-26T06:00:00Z
5.181788898,1,8.1,2014-08-26T06:30:00Z
5.431854685999999,1,8.1,2014-08-26T07:00:00Z
5.710471414,1,8.8,2014-08-26T07:30:00Z
5.7672183299999995,1,9.1,2014-08-26T08:00:00Z
5.70459847,1,9.1,2014-08-26T08:30:00Z
5.678834286,1,9.9,2014-08-26T09:00:00Z
5.534897118,1,10.2,2014-08-26T09:30:00Z
5.392498834,1,11,2014-08-26T10:00:00Z
5.248494768,1,13.9,2014-08-26T10:30:00Z
5.141504729999999,1,14.9,2014-08-26T11:00:00Z
5.061724322,1,15.4,2014-08-26T11:30:00Z
4.989140096,1,15.6,2014-08-26T12:00:00Z
4.935952997999999,1,16.8,2014-08-26T12:30:00Z
4.948280794,1,16.6,2014-08-26T13:00:00Z
4.935717904,1,17.7,2014-08-26T13:30:00Z
4.915518494,1,18.7,2014-08-26T14:00:00Z
4.89797893,1,18.4,2014-08-26T14:30:00Z
4.880133015999999,1,17.9,2014-08-26T15:00:00Z
4.926973352,1,18.1,2014-08-26T15:30:00Z
5.004613608,1,18,2014-08-26T16:00:00Z
5.12661737,1,16.3,2014-08-26T16:30:00Z
5.26483613,1,15.5,2014-08-26T17:00:00Z
5.491857368,1,15.3,2014-08-26T17:30:00Z
5.759472914,1,15.1,2014-08-26T18:00:00Z
5.853192472,1,14.8,2014-08-26T18:30:00Z
5.727850718,1,14.7,2014-08-26T19:00:00Z
5.638013444,1,14.5,2014-08-26T19:30:00Z
5.516992116,1,14.2,2014-08-26T20:00:00Z
5.372487838,1,14,2014-08-26T20:30:00Z
5.16708092,1,13.6,2014-08-26T21:00:00Z
4.926421298,1,13.1,2014-08-26T21:30:00Z
4.732405298,1,12.6,2014-08-26T22:00:00Z
